Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,NaN
16:35:54,12/7/2024,FRI,59.50,25.00,25.11,242.97,231.67,0.08020
16:35:54,12/7/2024,FRI,59.50,25.00,25.11,242.88,231.61,0.07985
16:35:55,12/7/2024,FRI,59.50,25.00,25.11,242.79,231.61,0.07945
16:35:55,12/7/2024,FRI,59.50,25.00,25.11,242.68,231.51,0.07909
16:35:56,12/7/2024,FRI,59.50,25.00,25.11,242.61,231.33,0.07893
16:35:56,12/7/2024,FRI,59.40,25.00,25.11,242.60,231.30,0.07893
16:35:56,12/7/2024,FRI,59.40,25.00,25.11,242.66,231.36,0.07914
16:35:57,12/7/2024,FRI,59.40,25.00,25.11,242.86,231.51,0.07990
16:35:57,12/7/2024,FRI,59.40,25.00,25.11,242.72,231.40,0.07935
16:35:57,12/7/2024,FRI,59.40,25.00,25.11,242.93,231.50,0.08020
16:35:58,12/7/2024,FRI,59.40,25.00,25.11,242.85,231.35,0.08000
16:35:58,12/7/2024,FRI,59.40,25.00,25.11,243.06,231.46,0.08084
16:35:58,12/7/2024,FRI,59.40,25.00,25.11,243.04,231.39,0.08083
16:35:59,12/7/2024,FRI,59.40,25.00,25.11,243.04,231.40,0.08082
16:35:59,12/7/2024,FRI,59.40,25.00,25.11,242.99,231.39,0.08060
16:36:0,12/7/2024,FRI,59.40,25.00,25.11,242.96,231.52,0.08030
16:36:0,12/7/2024,FRI,59.40,25.00,25.11,243.16,231.55,0.08120
16:36:1,12/7/2024,FRI,59.40,25.00,25.11,243.01,231.46,0.08059
16:36:1,12/7/2024,FRI,59.30,25.00,25.10,243.02,231.46,0.08066
16:36:1,12/7/2024,FRI,59.30,25.00,25.10,243.02,231.45,0.08064
16:36:2,12/7/2024,FRI,59.30,25.00,25.10,243.30,231.58,0.08178
16:36:2,12/7/2024,FRI,59.30,25.00,25.10,243.31,231.57,0.08183
16:36:3,12/7/2024,FRI,59.30,25.00,25.10,243.37,231.61,0.08207
16:36:3,12/7/2024,FRI,59.30,25.00,25.10,243.41,231.73,0.08213
16:36:4,12/7/2024,FRI,59.30,25.00,25.10,243.54,231.83,0.08260
16:36:4,12/7/2024,FRI,59.30,25.00,25.10,243.38,231.85,0.08184
16:36:4,12/7/2024,FRI,59.30,25.00,25.10,243.52,231.90,0.08244
16:36:5,12/7/2024,FRI,59.30,25.00,25.10,243.60,231.99,0.08269
16:36:5,12/7/2024,FRI,59.30,25.00,25.10,243.35,231.87,0.08170
16:36:5,12/7/2024,FRI,59.30,25.00,25.10,243.12,231.73,0.08082
16:36:6,12/7/2024,FRI,59.30,25.00,25.10,242.94,231.63,0.08011
16:36:6,12/7/2024,FRI,59.30,25.00,25.10,242.87,231.56,0.07985
16:36:7,12/7/2024,FRI,59.30,25.00,25.10,242.75,231.42,0.07946
16:36:7,12/7/2024,FRI,59.30,25.00,25.10,242.56,231.23,0.07880
16:36:8,12/7/2024,FRI,59.30,25.00,25.10,242.51,231.23,0.07859
16:36:8,12/7/2024,FRI,59.30,25.00,25.10,242.38,231.12,0.07810
16:36:8,12/7/2024,FRI,59.30,25.00,25.10,242.17,230.95,0.07735
16:36:9,12/7/2024,FRI,59.30,25.00,25.10,242.00,230.84,0.07669
16:36:9,12/7/2024,FRI,59.30,25.00,25.10,241.98,230.73,0.07672
16:36:9,12/7/2024,FRI,59.30,25.00,25.10,241.93,230.85,0.07638
16:36:10,12/7/2024,FRI,59.30,25.00,25.10,242.08,230.94,0.07695
16:36:10,12/7/2024,FRI,59.30,25.10,25.21,242.12,230.99,0.07708
16:36:10,12/7/2024,FRI,59.30,25.10,25.21,242.11,231.01,0.07703
16:36:11,12/7/2024,FRI,59.30,25.10,25.21,242.16,231.11,0.07715
16:36:11,12/7/2024,FRI,59.30,25.10,25.21,242.16,231.14,0.07712
16:36:12,12/7/2024,FRI,59.30,25.10,25.21,242.17,231.07,0.07722
16:36:12,12/7/2024,FRI,59.20,25.00,25.10,242.37,231.24,0.07794
16:36:12,12/7/2024,FRI,59.20,25.00,25.10,242.44,231.23,0.07827
16:36:13,12/7/2024,FRI,59.20,25.00,25.10,242.64,231.35,0.07907
16:36:13,12/7/2024,FRI,59.20,25.00,25.10,242.70,231.35,0.07932
16:36:14,12/7/2024,FRI,59.20,25.00,25.10,242.46,231.15,0.07845
16:36:14,12/7/2024,FRI,59.20,25.00,25.10,242.48,231.15,0.07855
16:36:14,12/7/2024,FRI,59.20,25.00,25.10,242.52,231.20,0.07869
16:36:15,12/7/2024,FRI,59.20,25.00,25.10,242.60,231.21,0.07901
16:36:15,12/7/2024,FRI,59.20,25.00,25.10,242.58,231.24,0.07891
16:36:15,12/7/2024,FRI,59.20,25.00,25.10,242.65,231.20,0.07926
16:36:16,12/7/2024,FRI,59.20,25.00,25.10,242.48,231.13,0.07857
16:36:16,12/7/2024,FRI,59.20,25.00,25.10,242.44,231.13,0.07839
16:36:17,12/7/2024,FRI,59.20,25.00,25.10,242.33,231.18,0.07783
16:36:17,12/7/2024,FRI,59.20,25.00,25.10,242.21,231.09,0.07740
16:36:18,12/7/2024,FRI,59.20,25.00,25.10,242.37,231.27,0.07794
16:36:18,12/7/2024,FRI,59.20,25.00,25.10,242.53,231.32,0.07859
16:36:19,12/7/2024,FRI,59.20,25.00,25.10,242.52,231.20,0.07866
16:36:19,12/7/2024,FRI,59.20,25.00,25.10,242.50,231.11,0.07866
16:36:20,12/7/2024,FRI,59.20,25.00,25.10,242.64,231.10,0.07933
16:36:20,12/7/2024,FRI,59.20,25.00,25.10,242.65,231.28,0.07919
16:36:21,12/7/2024,FRI,59.20,25.00,25.10,242.57,231.27,0.07883
16:36:21,12/7/2024,FRI,59.20,25.00,25.10,242.63,231.27,0.07912
16:36:22,12/7/2024,FRI,59.20,25.00,25.10,242.77,231.35,0.07966
16:36:22,12/7/2024,FRI,59.20,25.00,25.10,242.98,231.50,0.08045
16:36:22,12/7/2024,FRI,59.20,25.00,25.10,242.93,231.39,0.08032
16:36:23,12/7/2024,FRI,59.20,25.00,25.10,242.87,231.32,0.08010
16:36:23,12/7/2024,FRI,59.20,25.00,25.10,242.90,231.31,0.08026
16:36:24,12/7/2024,FRI,59.20,25.00,25.10,242.89,231.35,0.08018
16:36:24,12/7/2024,FRI,59.20,25.10,25.21,242.87,231.36,0.08008
16:36:25,12/7/2024,FRI,59.20,25.10,25.21,242.91,231.37,0.08025
16:36:25,12/7/2024,FRI,59.20,25.10,25.21,243.13,231.46,0.08116
16:36:25,12/7/2024,FRI,59.20,25.10,25.21,243.13,231.45,0.08117
16:36:26,12/7/2024,FRI,59.20,25.10,25.21,242.95,231.26,0.08056
16:36:26,12/7/2024,FRI,59.20,25.10,25.21,242.90,231.19,0.08036
16:36:26,12/7/2024,FRI,59.20,25.10,25.21,242.91,231.24,0.08038
16:36:26,12/7/2024,FRI,59.20,25.10,25.21,242.87,231.30,0.08014
16:36:27,12/7/2024,FRI,59.20,25.10,25.21,242.91,231.39,0.08021
16:36:27,12/7/2024,FRI,59.20,25.10,25.21,242.86,231.42,0.07997
16:36:28,12/7/2024,FRI,59.20,25.10,25.21,242.86,231.40,0.07998
16:36:28,12/7/2024,FRI,59.20,25.10,25.21,242.72,231.29,0.07946
16:36:28,12/7/2024,FRI,59.20,25.10,25.21,242.58,231.24,0.07890
16:36:28,12/7/2024,FRI,59.20,25.10,25.21,242.54,231.25,0.07869
16:36:29,12/7/2024,FRI,59.20,25.10,25.21,242.53,231.30,0.07860
16:36:29,12/7/2024,FRI,59.20,25.10,25.21,242.50,231.29,0.07850
16:36:29,12/7/2024,FRI,59.20,25.10,25.21,242.57,231.32,0.07878
16:36:29,12/7/2024,FRI,59.20,25.10,25.21,242.56,231.32,0.07873
16:36:30,12/7/2024,FRI,59.20,25.10,25.21,242.63,231.32,0.07905
16:36:30,12/7/2024,FRI,59.20,25.10,25.21,242.77,231.39,0.07959
16:36:30,12/7/2024,FRI,59.10,25.00,25.10,242.66,231.40,0.07911
16:36:30,12/7/2024,FRI,59.10,25.00,25.10,242.59,231.40,0.07877
16:36:31,12/7/2024,FRI,59.10,25.00,25.10,242.57,231.32,0.07879
16:36:31,12/7/2024,FRI,59.10,25.00,25.10,242.63,231.39,0.07898
16:36:31,12/7/2024,FRI,59.10,25.00,25.10,242.77,231.56,0.07944
16:36:31,12/7/2024,FRI,59.10,25.00,25.10,242.79,231.63,0.07943
16:36:32,12/7/2024,FRI,59.10,25.00,25.10,242.61,231.65,0.07862
16:36:32,12/7/2024,FRI,59.10,25.00,25.10,242.59,231.73,0.07844
16:36:32,12/7/2024,FRI,59.20,25.10,25.21,242.51,231.73,0.07806
16:36:32,12/7/2024,FRI,59.20,25.10,25.21,242.48,231.62,0.07805
16:36:33,12/7/2024,FRI,59.20,25.10,25.21,242.39,231.46,0.07782
16:36:33,12/7/2024,FRI,59.20,25.10,25.21,242.57,231.52,0.07856
16:36:33,12/7/2024,FRI,59.20,25.10,25.21,242.65,231.59,0.07887
16:36:33,12/7/2024,FRI,59.20,25.10,25.21,242.60,231.60,0.07864
16:36:34,12/7/2024,FRI,59.20,25.10,25.21,242.51,231.60,0.07822
16:36:34,12/7/2024,FRI,59.20,25.10,25.21,242.54,231.53,0.07843
16:36:34,12/7/2024,FRI,59.20,25.10,25.21,242.59,231.53,0.07863
16:36:34,12/7/2024,FRI,59.20,25.10,25.21,242.72,231.55,0.07920
16:36:35,12/7/2024,FRI,59.20,25.10,25.21,242.69,231.53,0.07909
16:36:35,12/7/2024,FRI,59.20,25.10,25.21,242.75,231.54,0.07938
16:36:35,12/7/2024,FRI,59.20,25.10,25.21,242.95,231.62,0.08015
16:36:35,12/7/2024,FRI,59.20,25.10,25.21,242.89,231.60,0.07991
16:36:36,12/7/2024,FRI,59.20,25.10,25.21,242.95,231.68,0.08009
16:36:36,12/7/2024,FRI,59.20,25.10,25.21,242.96,231.67,0.08017
16:36:36,12/7/2024,FRI,59.20,25.10,25.21,242.95,231.51,0.08030
16:36:36,12/7/2024,FRI,59.20,25.10,25.21,242.97,231.47,0.08041
16:36:37,12/7/2024,FRI,59.20,25.10,25.21,243.06,231.41,0.08089
16:36:37,12/7/2024,FRI,59.20,25.10,25.21,242.93,231.27,0.08045
16:36:37,12/7/2024,FRI,59.10,25.00,25.10,242.93,231.27,0.08043
16:36:37,12/7/2024,FRI,59.10,25.00,25.10,242.77,231.32,0.07970
16:36:38,12/7/2024,FRI,59.10,25.00,25.10,242.70,231.40,0.07928
16:36:38,12/7/2024,FRI,59.10,25.00,25.10,242.71,231.31,0.07940
16:36:38,12/7/2024,FRI,59.10,25.00,25.10,242.74,231.30,0.07954
16:36:38,12/7/2024,FRI,59.10,25.00,25.10,242.69,231.25,0.07940
16:36:39,12/7/2024,FRI,59.10,25.00,25.10,242.80,231.29,0.07983
16:36:39,12/7/2024,FRI,59.10,25.00,25.10,242.63,231.29,0.07906
16:36:39,12/7/2024,FRI,59.10,25.00,25.10,242.63,231.33,0.07902
16:36:39,12/7/2024,FRI,59.10,25.00,25.10,242.69,231.39,0.07923
16:36:40,12/7/2024,FRI,59.10,25.00,25.10,242.54,231.32,0.07865
16:36:40,12/7/2024,FRI,59.10,25.00,25.10,242.49,231.22,0.07853
16:36:40,12/7/2024,FRI,59.20,25.10,25.21,242.29,231.05,0.07780
16:36:40,12/7/2024,FRI,59.20,25.10,25.21,242.37,231.13,0.07809
16:36:41,12/7/2024,FRI,59.20,25.10,25.21,242.35,231.00,0.07811
16:36:41,12/7/2024,FRI,59.20,25.10,25.21,242.36,230.96,0.07822
16:36:41,12/7/2024,FRI,59.20,25.10,25.21,242.33,230.92,0.07811
16:36:41,12/7/2024,FRI,59.20,25.10,25.21,242.32,230.79,0.07820
16:36:42,12/7/2024,FRI,59.20,25.10,25.21,242.30,230.82,0.07809
16:36:42,12/7/2024,FRI,59.20,25.10,25.21,242.34,230.78,0.07832
16:36:42,12/7/2024,FRI,59.10,25.10,25.21,242.51,230.88,0.07895
16:36:42,12/7/2024,FRI,59.10,25.10,25.21,242.61,230.93,0.07934
16:36:43,12/7/2024,FRI,59.10,25.10,25.21,242.79,230.92,0.08016
16:36:43,12/7/2024,FRI,59.10,25.10,25.21,242.73,230.96,0.07984
16:36:43,12/7/2024,FRI,59.10,25.10,25.21,242.77,231.13,0.07987
16:36:43,12/7/2024,FRI,59.10,25.10,25.21,242.83,231.16,0.08009
16:36:44,12/7/2024,FRI,59.10,25.10,25.21,242.79,231.18,0.07991
16:36:44,12/7/2024,FRI,59.10,25.10,25.21,242.95,231.30,0.08048
16:36:44,12/7/2024,FRI,59.00,25.00,25.10,242.91,231.34,0.08029
16:36:44,12/7/2024,FRI,59.00,25.00,25.10,242.89,231.35,0.08019
16:36:45,12/7/2024,FRI,59.00,25.00,25.10,242.95,231.40,0.08042
16:36:45,12/7/2024,FRI,59.00,25.00,25.10,243.05,231.44,0.08078
16:36:45,12/7/2024,FRI,59.00,25.00,25.10,243.07,231.62,0.08073
16:36:45,12/7/2024,FRI,59.00,25.00,25.10,243.21,231.69,0.08125
16:36:46,12/7/2024,FRI,59.00,25.00,25.10,243.09,231.61,0.08081
16:36:46,12/7/2024,FRI,59.00,25.00,25.10,243.05,231.57,0.08067
16:36:46,12/7/2024,FRI,59.00,25.00,25.10,243.06,231.62,0.08064
16:36:46,12/7/2024,FRI,59.00,25.00,25.10,243.12,231.68,0.08085
16:36:47,12/7/2024,FRI,59.00,25.00,25.10,243.14,231.67,0.08096
16:36:47,12/7/2024,FRI,59.00,25.00,25.10,243.11,231.63,0.08086
16:36:47,12/7/2024,FRI,59.10,25.10,25.21,242.99,231.46,0.08050
16:36:47,12/7/2024,FRI,59.10,25.10,25.21,242.92,231.49,0.08018
16:36:48,12/7/2024,FRI,59.10,25.10,25.21,243.11,231.51,0.08100
16:36:48,12/7/2024,FRI,59.10,25.10,25.21,243.12,231.40,0.08117
16:36:48,12/7/2024,FRI,59.10,25.10,25.21,243.08,231.32,0.08105
16:36:48,12/7/2024,FRI,59.10,25.10,25.21,243.13,231.28,0.08133
16:36:49,12/7/2024,FRI,59.10,25.10,25.21,243.19,231.25,0.08163
16:36:49,12/7/2024,FRI,59.10,25.10,25.21,243.10,231.20,0.08126
16:36:49,12/7/2024,FRI,59.00,25.00,25.10,243.16,231.16,0.08159
16:36:49,12/7/2024,FRI,59.00,25.00,25.10,243.21,231.30,0.08167
16:36:50,12/7/2024,FRI,59.00,25.00,25.10,243.33,231.46,0.08204
16:36:50,12/7/2024,FRI,59.00,25.00,25.10,243.32,231.44,0.08202
16:36:50,12/7/2024,FRI,59.00,25.00,25.10,243.06,231.33,0.08095
16:36:50,12/7/2024,FRI,59.00,25.00,25.10,243.08,231.47,0.08092
16:36:51,12/7/2024,FRI,59.00,25.00,25.10,243.12,231.58,0.08098
16:36:51,12/7/2024,FRI,59.00,25.00,25.10,243.11,231.73,0.08078
16:36:51,12/7/2024,FRI,59.00,25.00,25.10,243.16,231.84,0.08090
16:36:51,12/7/2024,FRI,59.00,25.00,25.10,243.13,231.92,0.08066
16:36:52,12/7/2024,FRI,59.00,25.00,25.10,243.09,231.91,0.08048
16:36:52,12/7/2024,FRI,59.00,25.00,25.10,243.06,231.80,0.08046
16:36:52,12/7/2024,FRI,59.10,25.10,25.21,243.05,231.77,0.08045
16:36:52,12/7/2024,FRI,59.10,25.10,25.21,243.16,231.83,0.08091
16:36:53,12/7/2024,FRI,59.10,25.10,25.21,243.26,231.82,0.08134
16:36:53,12/7/2024,FRI,59.10,25.10,25.21,243.17,231.69,0.08110
16:36:53,12/7/2024,FRI,59.10,25.10,25.21,243.20,231.68,0.08123
16:36:53,12/7/2024,FRI,59.10,25.10,25.21,243.21,231.72,0.08121
16:36:54,12/7/2024,FRI,59.10,25.10,25.21,243.21,231.61,0.08134
16:36:54,12/7/2024,FRI,59.10,25.10,25.21,243.39,231.60,0.08218
16:36:54,12/7/2024,FRI,59.10,25.10,25.21,243.52,231.64,0.08272
16:36:54,12/7/2024,FRI,59.10,25.10,25.21,243.48,231.62,0.08254
16:36:55,12/7/2024,FRI,59.10,25.10,25.21,243.42,231.51,0.08239
16:36:55,12/7/2024,FRI,59.10,25.10,25.21,243.35,231.41,0.08216
16:36:55,12/7/2024,FRI,59.10,25.10,25.21,243.38,231.47,0.08224
16:36:55,12/7/2024,FRI,59.10,25.10,25.21,243.20,231.42,0.08151
16:36:56,12/7/2024,FRI,59.10,25.10,25.21,243.10,231.31,0.08113
16:36:56,12/7/2024,FRI,59.10,25.10,25.21,243.04,231.35,0.08085
16:36:56,12/7/2024,FRI,59.10,25.10,25.21,242.94,231.26,0.08047
16:36:56,12/7/2024,FRI,59.10,25.10,25.21,242.73,231.11,0.07971
16:36:57,12/7/2024,FRI,59.10,25.10,25.21,242.66,231.07,0.07943
16:36:57,12/7/2024,FRI,59.10,25.10,25.21,242.61,231.10,0.07917
16:36:57,12/7/2024,FRI,59.10,25.10,25.21,242.67,231.14,0.07938
16:36:57,12/7/2024,FRI,59.10,25.10,25.21,242.68,231.25,0.07931
16:36:58,12/7/2024,FRI,59.10,25.10,25.21,242.59,231.17,0.07903
16:36:58,12/7/2024,FRI,59.10,25.10,25.21,242.91,231.28,0.08032
16:36:58,12/7/2024,FRI,59.10,25.10,25.21,243.00,231.44,0.08059
16:36:58,12/7/2024,FRI,59.10,25.10,25.21,243.03,231.34,0.08083
16:36:59,12/7/2024,FRI,59.10,25.10,25.21,243.08,231.42,0.08096
16:36:59,12/7/2024,FRI,59.10,25.10,25.21,243.00,231.40,0.08060
16:36:59,12/7/2024,FRI,59.00,25.00,25.10,242.96,231.35,0.08051
16:36:59,12/7/2024,FRI,59.00,25.00,25.10,242.96,231.37,0.08045
16:37:0,12/7/2024,FRI,59.00,25.00,25.10,242.95,231.54,0.08027
16:37:0,12/7/2024,FRI,59.00,25.00,25.10,243.01,231.46,0.08058
16:37:0,12/7/2024,FRI,59.00,25.00,25.10,243.08,231.55,0.08082
16:37:0,12/7/2024,FRI,59.00,25.00,25.10,242.89,231.41,0.08013
16:37:1,12/7/2024,FRI,59.00,25.00,25.10,242.87,231.40,0.08004
16:37:1,12/7/2024,FRI,59.00,25.00,25.10,242.75,231.43,0.07949
16:37:1,12/7/2024,FRI,59.00,25.00,25.10,242.58,231.36,0.07877
16:37:1,12/7/2024,FRI,59.00,25.00,25.10,242.69,231.57,0.07906
16:37:2,12/7/2024,FRI,59.00,25.00,25.10,242.62,231.59,0.07870
16:37:2,12/7/2024,FRI,59.00,25.00,25.10,242.70,231.65,0.07900
16:37:2,12/7/2024,FRI,59.00,25.10,25.21,242.88,231.60,0.07989
16:37:2,12/7/2024,FRI,59.00,25.10,25.21,242.76,231.54,0.07940
16:37:3,12/7/2024,FRI,59.00,25.10,25.21,242.73,231.62,0.07916
16:37:3,12/7/2024,FRI,59.00,25.10,25.21,242.67,231.64,0.07891
16:37:3,12/7/2024,FRI,59.00,25.10,25.21,242.63,231.56,0.07878
16:37:3,12/7/2024,FRI,59.00,25.10,25.21,242.71,231.52,0.07921
16:37:4,12/7/2024,FRI,59.00,25.10,25.21,242.77,231.55,0.07943
16:37:4,12/7/2024,FRI,59.00,25.10,25.21,242.67,231.49,0.07904
16:37:4,12/7/2024,FRI,59.00,25.10,25.21,242.70,231.48,0.07917
16:37:4,12/7/2024,FRI,59.00,25.10,25.21,242.64,231.44,0.07898
16:37:5,12/7/2024,FRI,59.00,25.10,25.21,242.53,231.47,0.07845
16:37:5,12/7/2024,FRI,59.00,25.10,25.21,242.51,231.44,0.07838
16:37:5,12/7/2024,FRI,59.00,25.10,25.21,242.44,231.37,0.07812
16:37:5,12/7/2024,FRI,59.00,25.10,25.21,242.60,231.54,0.07869
16:37:6,12/7/2024,FRI,59.00,25.10,25.21,242.64,231.52,0.07887
16:37:6,12/7/2024,FRI,59.00,25.10,25.21,242.65,231.52,0.07892
16:37:6,12/7/2024,FRI,59.00,25.10,25.21,242.76,231.63,0.07932
16:37:6,12/7/2024,FRI,59.00,25.10,25.21,242.94,231.68,0.08005
16:37:7,12/7/2024,FRI,59.00,25.10,25.21,243.10,231.80,0.08066
16:37:7,12/7/2024,FRI,59.00,25.10,25.21,243.09,231.78,0.08062
16:37:7,12/7/2024,FRI,59.00,25.10,25.21,242.96,231.69,0.08015
16:37:7,12/7/2024,FRI,59.00,25.10,25.21,243.06,231.78,0.08050
16:37:8,12/7/2024,FRI,59.00,25.10,25.21,243.07,231.78,0.08054
16:37:8,12/7/2024,FRI,59.00,25.10,25.21,242.94,231.59,0.08016
16:37:8,12/7/2024,FRI,59.00,25.10,25.21,242.98,231.52,0.08039
16:37:8,12/7/2024,FRI,59.00,25.10,25.21,242.93,231.56,0.08015
16:37:9,12/7/2024,FRI,59.00,25.10,25.21,242.86,231.45,0.07994
16:37:9,12/7/2024,FRI,59.00,25.10,25.21,242.77,231.35,0.07965
16:37:9,12/7/2024,FRI,58.90,25.10,25.20,242.59,231.20,0.07899
16:37:9,12/7/2024,FRI,58.90,25.10,25.20,242.48,231.18,0.07850
16:37:10,12/7/2024,FRI,58.90,25.10,25.20,242.50,231.26,0.07851
16:37:10,12/7/2024,FRI,58.90,25.10,25.20,242.44,231.27,0.07825
16:37:10,12/7/2024,FRI,58.90,25.10,25.20,242.49,231.23,0.07849
16:37:10,12/7/2024,FRI,58.90,25.10,25.20,242.59,231.40,0.07878
16:37:11,12/7/2024,FRI,58.90,25.10,25.20,242.61,231.56,0.07868
16:37:11,12/7/2024,FRI,58.90,25.10,25.20,242.64,231.49,0.07893
16:37:11,12/7/2024,FRI,58.90,25.10,25.20,242.76,231.55,0.07939
16:37:11,12/7/2024,FRI,58.90,25.10,25.20,242.74,231.52,0.07932
16:37:12,12/7/2024,FRI,58.90,25.10,25.20,242.87,231.53,0.07991
16:37:12,12/7/2024,FRI,58.90,25.10,25.20,242.98,231.54,0.08036
16:37:12,12/7/2024,FRI,58.90,25.10,25.20,243.04,231.55,0.08064
16:37:12,12/7/2024,FRI,58.90,25.10,25.20,242.93,231.57,0.08012
16:37:13,12/7/2024,FRI,58.90,25.10,25.20,242.96,231.51,0.08033
16:37:13,12/7/2024,FRI,58.90,25.10,25.20,242.86,231.41,0.07999
16:37:13,12/7/2024,FRI,58.90,25.10,25.20,242.86,231.29,0.08012
16:37:13,12/7/2024,FRI,58.90,25.10,25.20,242.86,231.39,0.08001
16:37:14,12/7/2024,FRI,58.90,25.10,25.20,242.67,231.37,0.07919
16:37:14,12/7/2024,FRI,58.90,25.10,25.20,242.77,231.48,0.07952
16:37:14,12/7/2024,FRI,58.90,25.10,25.20,242.70,231.47,0.07923
16:37:14,12/7/2024,FRI,58.90,25.10,25.20,242.85,231.52,0.07982
16:37:15,12/7/2024,FRI,58.90,25.10,25.20,242.79,231.42,0.07968
16:37:15,12/7/2024,FRI,58.90,25.10,25.20,242.91,231.36,0.08026
16:37:15,12/7/2024,FRI,58.90,25.10,25.20,242.83,231.40,0.07984
16:37:15,12/7/2024,FRI,58.90,25.10,25.20,242.91,231.45,0.08017
16:37:16,12/7/2024,FRI,58.90,25.10,25.20,242.89,231.53,0.08000
16:37:16,12/7/2024,FRI,58.90,25.10,25.20,242.81,231.37,0.07978
16:37:16,12/7/2024,FRI,58.90,25.10,25.20,242.73,231.23,0.07959
16:37:16,12/7/2024,FRI,58.90,25.10,25.20,242.66,231.15,0.07938
16:37:17,12/7/2024,FRI,58.90,25.10,25.20,242.77,231.11,0.07989
16:37:17,12/7/2024,FRI,58.90,25.10,25.20,242.60,231.02,0.07921
16:37:17,12/7/2024,FRI,58.90,25.10,25.20,242.56,230.97,0.07909
16:37:17,12/7/2024,FRI,58.90,25.10,25.20,242.51,230.90,0.07892
16:37:18,12/7/2024,FRI,58.90,25.10,25.20,242.42,230.93,0.07852
16:37:18,12/7/2024,FRI,58.90,25.10,25.20,242.25,230.83,0.07786
16:37:18,12/7/2024,FRI,58.90,25.10,25.20,242.23,230.83,0.07773
16:37:18,12/7/2024,FRI,58.90,25.10,25.20,242.30,230.80,0.07810
16:37:19,12/7/2024,FRI,58.90,25.10,25.20,242.51,230.94,0.07889
16:37:19,12/7/2024,FRI,58.90,25.10,25.20,242.41,230.97,0.07841
16:37:19,12/7/2024,FRI,58.90,25.10,25.20,242.18,231.08,0.07729
16:37:19,12/7/2024,FRI,58.90,25.10,25.20,242.19,231.05,0.07737
16:37:20,12/7/2024,FRI,58.90,25.10,25.20,242.18,231.18,0.07715
16:37:20,12/7/2024,FRI,58.90,25.10,25.20,242.21,231.26,0.07721
16:37:20,12/7/2024,FRI,58.90,25.10,25.20,242.44,231.30,0.07820
16:37:20,12/7/2024,FRI,58.90,25.10,25.20,242.58,231.37,0.07877
16:37:21,12/7/2024,FRI,58.90,25.10,25.20,242.57,231.39,0.07870
16:37:21,12/7/2024,FRI,58.90,25.10,25.20,242.53,231.49,0.07841
16:37:21,12/7/2024,FRI,58.90,25.10,25.20,242.66,231.51,0.07899
16:37:21,12/7/2024,FRI,58.90,25.10,25.20,242.79,231.53,0.07956
16:37:22,12/7/2024,FRI,58.90,25.10,25.20,242.85,231.46,0.07988
16:37:22,12/7/2024,FRI,58.90,25.10,25.20,242.90,231.51,0.08006
16:37:22,12/7/2024,FRI,58.90,25.10,25.20,242.85,231.34,0.08003
16:37:22,12/7/2024,FRI,58.90,25.10,25.20,242.83,231.25,0.08003
16:37:23,12/7/2024,FRI,58.90,25.10,25.20,242.75,231.22,0.07966
16:37:23,12/7/2024,FRI,58.90,25.10,25.20,242.73,231.27,0.07952
16:37:23,12/7/2024,FRI,58.90,25.10,25.20,242.70,231.16,0.07954
16:37:23,12/7/2024,FRI,58.90,25.10,25.20,242.72,231.16,0.07961
16:37:24,12/7/2024,FRI,58.90,25.10,25.20,242.47,231.07,0.07858
16:37:24,12/7/2024,FRI,58.90,25.10,25.20,242.37,231.05,0.07814
16:37:24,12/7/2024,FRI,58.90,25.10,25.20,242.38,231.06,0.07817
16:37:24,12/7/2024,FRI,58.90,25.10,25.20,242.31,231.02,0.07792
16:37:25,12/7/2024,FRI,58.90,25.10,25.20,242.37,231.15,0.07806
16:37:25,12/7/2024,FRI,58.90,25.10,25.20,242.29,231.19,0.07764
16:37:25,12/7/2024,FRI,58.90,25.10,25.20,242.23,231.00,0.07759
16:37:25,12/7/2024,FRI,58.90,25.10,25.20,242.20,230.92,0.07750
16:37:26,12/7/2024,FRI,58.90,25.10,25.20,242.19,230.93,0.07748
16:37:26,12/7/2024,FRI,58.90,25.10,25.20,242.18,230.93,0.07742
16:37:26,12/7/2024,FRI,58.90,25.10,25.20,242.38,230.94,0.07833
16:37:26,12/7/2024,FRI,58.90,25.10,25.20,242.47,230.88,0.07878
16:37:27,12/7/2024,FRI,58.90,25.10,25.20,242.51,230.80,0.07905
16:37:27,12/7/2024,FRI,58.90,25.10,25.20,242.58,230.90,0.07925
16:37:27,12/7/2024,FRI,58.90,25.10,25.20,242.70,230.88,0.07979
16:37:27,12/7/2024,FRI,58.90,25.10,25.20,242.80,230.93,0.08023
16:37:28,12/7/2024,FRI,58.90,25.10,25.20,242.84,231.09,0.08021
16:37:28,12/7/2024,FRI,58.90,25.10,25.20,242.85,231.08,0.08026
16:37:28,12/7/2024,FRI,58.90,25.10,25.20,242.88,231.05,0.08044
16:37:28,12/7/2024,FRI,58.90,25.10,25.20,243.00,231.18,0.08084
16:37:29,12/7/2024,FRI,58.90,25.10,25.20,242.83,231.06,0.08020
16:37:29,12/7/2024,FRI,58.90,25.10,25.20,242.87,231.20,0.08022
16:37:29,12/7/2024,FRI,58.90,25.10,25.20,242.98,231.43,0.08048
16:37:30,12/7/2024,FRI,58.90,25.10,25.20,242.93,231.38,0.08031
