Time,Date,Day,Hum,Temp,Temp_feels,WE-mv,AUX-mv,LASER-V
0:8:14,1/1/2000,SAT,92.50,21.60,22.23,226.98,239.87,0.00003
0:8:14,1/1/2000,SAT,92.50,21.60,22.23,227.02,239.86,0.00023
0:8:14,1/1/2000,SAT,92.50,21.60,22.23,226.99,239.83,0.00014
0:8:15,1/1/2000,SAT,92.50,21.60,22.23,226.92,239.66,-0.00002
0:8:15,1/1/2000,SAT,92.50,21.60,22.23,227.00,239.70,0.00032
0:8:15,1/1/2000,SAT,92.50,21.60,22.23,227.07,239.70,0.00061
0:8:15,1/1/2000,SAT,92.50,21.60,22.23,227.07,239.69,0.00063
0:8:16,1/1/2000,SAT,92.50,21.60,22.23,227.02,239.70,0.00038
0:8:16,1/1/2000,SAT,92.50,21.60,22.23,226.96,239.64,0.00021
0:8:16,1/1/2000,SAT,92.50,21.60,22.23,227.00,239.65,0.00036
0:8:16,1/1/2000,SAT,92.50,21.60,22.23,226.91,239.58,0.00002
0:8:17,1/1/2000,SAT,92.50,21.60,22.23,226.75,239.55,-0.00064
0:8:17,1/1/2000,SAT,92.50,21.60,22.23,226.79,239.44,-0.00037
0:8:17,1/1/2000,SAT,92.50,21.60,22.23,226.77,239.43,-0.00045
0:8:17,1/1/2000,SAT,92.50,21.60,22.23,226.73,239.46,-0.00067
0:8:18,1/1/2000,SAT,92.50,21.60,22.23,226.81,239.61,-0.00043
0:8:18,1/1/2000,SAT,92.50,21.60,22.23,226.95,239.69,0.00007
0:8:18,1/1/2000,SAT,92.50,21.60,22.23,226.96,239.76,0.00006
0:8:18,1/1/2000,SAT,92.50,21.60,22.23,227.07,239.85,0.00046
0:8:19,1/1/2000,SAT,92.50,21.60,22.23,227.19,239.93,0.00091
0:8:19,1/1/2000,SAT,92.50,21.60,22.23,227.20,239.90,0.00099
0:8:19,1/1/2000,SAT,92.50,21.60,22.23,227.35,240.03,0.00153
0:8:19,1/1/2000,SAT,92.50,21.60,22.23,227.41,240.09,0.00177
0:8:20,1/1/2000,SAT,92.50,21.60,22.23,227.47,240.10,0.00199
0:8:20,1/1/2000,SAT,92.40,21.60,22.23,227.51,240.07,0.00221
0:8:20,1/1/2000,SAT,92.40,21.60,22.23,227.52,240.00,0.00234
0:8:20,1/1/2000,SAT,92.40,21.60,22.23,227.58,240.07,0.00252
0:8:21,1/1/2000,SAT,92.40,21.60,22.23,227.52,239.95,0.00237
0:8:21,1/1/2000,SAT,92.40,21.60,22.23,227.43,239.83,0.00211
0:8:21,1/1/2000,SAT,92.40,21.60,22.23,227.26,239.74,0.00144
0:8:21,1/1/2000,SAT,92.40,21.60,22.23,227.32,239.72,0.00171
0:8:22,1/1/2000,SAT,92.40,21.60,22.23,227.27,239.73,0.00148
0:8:22,1/1/2000,SAT,92.40,21.60,22.23,227.16,239.69,0.00104
0:8:22,1/1/2000,SAT,92.40,21.60,22.23,227.06,239.67,0.00061
0:8:22,1/1/2000,SAT,92.40,21.60,22.23,226.97,239.62,0.00024
0:8:23,1/1/2000,SAT,92.40,21.60,22.23,226.93,239.55,0.00016
0:8:23,1/1/2000,SAT,92.40,21.60,22.23,226.79,239.41,-0.00036
0:8:23,1/1/2000,SAT,92.40,21.60,22.23,226.81,239.41,-0.00025
0:8:23,1/1/2000,SAT,92.40,21.60,22.23,226.92,239.53,0.00012
0:8:24,1/1/2000,SAT,92.40,21.60,22.23,226.89,239.36,0.00015
0:8:24,1/1/2000,SAT,91.90,21.60,22.21,226.97,239.40,0.00050
0:8:24,1/1/2000,SAT,91.90,21.60,22.21,226.96,239.30,0.00055
0:8:24,1/1/2000,SAT,91.90,21.60,22.21,226.95,239.30,0.00051
0:8:25,1/1/2000,SAT,91.90,21.60,22.21,227.05,239.35,0.00088
0:8:25,1/1/2000,SAT,91.90,21.60,22.21,227.07,239.34,0.00102
0:8:25,1/1/2000,SAT,91.90,21.60,22.21,227.04,239.38,0.00083
0:8:25,1/1/2000,SAT,91.90,21.60,22.21,227.15,239.33,0.00137
0:8:26,1/1/2000,SAT,91.90,21.60,22.21,227.19,239.33,0.00155
0:8:26,1/1/2000,SAT,91.90,21.60,22.21,227.10,239.23,0.00126
0:8:26,1/1/2000,SAT,91.90,21.60,22.21,227.08,239.35,0.00102
0:8:26,1/1/2000,SAT,91.90,21.60,22.21,227.11,239.41,0.00109
0:8:27,1/1/2000,SAT,91.90,21.60,22.21,227.19,239.50,0.00135
0:8:27,1/1/2000,SAT,91.90,21.60,22.21,227.33,239.66,0.00185
0:8:27,1/1/2000,SAT,91.90,21.60,22.21,227.28,239.63,0.00163
0:8:27,1/1/2000,SAT,91.90,21.60,22.21,227.30,239.71,0.00165
0:8:28,1/1/2000,SAT,91.90,21.60,22.21,227.39,239.75,0.00201
0:8:28,1/1/2000,SAT,91.80,21.60,22.21,227.48,239.94,0.00223
0:8:28,1/1/2000,SAT,91.80,21.60,22.21,227.47,239.98,0.00211
0:8:28,1/1/2000,SAT,91.80,21.60,22.21,227.61,240.10,0.00263
0:8:29,1/1/2000,SAT,91.80,21.60,22.21,227.74,240.18,0.00312
0:8:29,1/1/2000,SAT,91.80,21.60,22.21,227.72,240.18,0.00306
0:8:29,1/1/2000,SAT,91.80,21.60,22.21,227.72,240.11,0.00311
0:8:29,1/1/2000,SAT,91.80,21.60,22.21,227.58,239.99,0.00262
0:8:30,1/1/2000,SAT,91.80,21.60,22.21,227.58,240.02,0.00259
0:8:30,1/1/2000,SAT,91.80,21.60,22.21,227.66,240.02,0.00296
0:8:30,1/1/2000,SAT,91.80,21.60,22.21,227.63,239.99,0.00281
0:8:30,1/1/2000,SAT,91.80,21.60,22.21,227.55,239.82,0.00267
0:8:31,1/1/2000,SAT,91.80,21.60,22.21,227.50,239.79,0.00248
0:8:31,1/1/2000,SAT,91.80,21.60,22.21,227.49,239.77,0.00245
0:8:31,1/1/2000,SAT,91.80,21.60,22.21,227.52,239.73,0.00261
0:8:31,1/1/2000,SAT,91.80,21.60,22.21,227.59,239.83,0.00280
0:8:32,1/1/2000,SAT,91.80,21.60,22.21,227.53,239.80,0.00259
0:8:32,1/1/2000,SAT,92.10,21.60,22.22,227.60,239.88,0.00283
0:8:32,1/1/2000,SAT,92.10,21.60,22.22,227.81,239.97,0.00366
0:8:32,1/1/2000,SAT,92.10,21.60,22.22,227.88,240.02,0.00390
0:8:33,1/1/2000,SAT,92.10,21.60,22.22,227.92,240.08,0.00405
0:8:33,1/1/2000,SAT,92.10,21.60,22.22,227.90,240.14,0.00388
0:8:33,1/1/2000,SAT,92.10,21.60,22.22,227.95,240.13,0.00415
0:8:33,1/1/2000,SAT,92.10,21.60,22.22,227.92,240.14,0.00396
0:8:34,1/1/2000,SAT,92.10,21.60,22.22,227.90,240.13,0.00392
0:8:34,1/1/2000,SAT,92.10,21.60,22.22,227.80,240.00,0.00359
0:8:34,1/1/2000,SAT,92.10,21.60,22.22,227.85,240.08,0.00372
0:8:34,1/1/2000,SAT,92.10,21.60,22.22,227.81,239.95,0.00369
0:8:35,1/1/2000,SAT,92.10,21.60,22.22,227.65,239.82,0.00310
0:8:35,1/1/2000,SAT,92.10,21.60,22.22,227.53,239.76,0.00261
0:8:35,1/1/2000,SAT,92.10,21.60,22.22,227.43,239.67,0.00227
0:8:35,1/1/2000,SAT,92.10,21.60,22.22,227.29,239.58,0.00175
0:8:36,1/1/2000,SAT,92.10,21.60,22.22,227.31,239.61,0.00181
0:8:36,1/1/2000,SAT,91.60,21.60,22.21,227.34,239.58,0.00194
0:8:36,1/1/2000,SAT,91.60,21.60,22.21,227.33,239.60,0.00188
0:8:36,1/1/2000,SAT,91.60,21.60,22.21,227.31,239.53,0.00187
0:8:37,1/1/2000,SAT,91.60,21.60,22.21,227.28,239.43,0.00185
0:8:37,1/1/2000,SAT,91.60,21.60,22.21,227.27,239.48,0.00174
0:8:37,1/1/2000,SAT,91.60,21.60,22.21,227.31,239.54,0.00189
0:8:37,1/1/2000,SAT,91.60,21.60,22.21,227.40,239.46,0.00233
0:8:38,1/1/2000,SAT,91.60,21.60,22.21,227.47,239.48,0.00266
0:8:38,1/1/2000,SAT,91.60,21.60,22.21,227.59,239.53,0.00312
0:8:38,1/1/2000,SAT,91.60,21.60,22.21,227.69,239.60,0.00351
0:8:38,1/1/2000,SAT,91.60,21.60,22.21,227.80,239.58,0.00401
0:8:39,1/1/2000,SAT,91.60,21.60,22.21,227.83,239.61,0.00413
0:8:39,1/1/2000,SAT,91.60,21.60,22.21,227.94,239.68,0.00454
0:8:39,1/1/2000,SAT,91.60,21.60,22.21,227.97,239.69,0.00466
0:8:39,1/1/2000,SAT,91.60,21.60,22.21,227.98,239.67,0.00472
0:8:40,1/1/2000,SAT,91.60,21.60,22.21,227.98,239.61,0.00479
0:8:40,1/1/2000,SAT,92.10,21.60,22.22,227.94,239.67,0.00454
0:8:40,1/1/2000,SAT,92.10,21.60,22.22,228.00,239.80,0.00470
0:8:40,1/1/2000,SAT,92.10,21.60,22.22,228.07,239.76,0.00503
0:8:41,1/1/2000,SAT,92.10,21.60,22.22,227.90,239.75,0.00430
0:8:41,1/1/2000,SAT,92.10,21.60,22.22,227.66,239.73,0.00323
0:8:41,1/1/2000,SAT,92.10,21.60,22.22,227.57,239.68,0.00289
0:8:41,1/1/2000,SAT,92.10,21.60,22.22,227.45,239.65,0.00238
0:8:42,1/1/2000,SAT,92.10,21.60,22.22,227.42,239.71,0.00219
0:8:42,1/1/2000,SAT,92.10,21.60,22.22,227.40,239.66,0.00216
0:8:42,1/1/2000,SAT,92.10,21.60,22.22,227.35,239.71,0.00188
0:8:42,1/1/2000,SAT,92.10,21.60,22.22,227.47,239.72,0.00238
0:8:43,1/1/2000,SAT,92.10,21.60,22.22,227.50,239.69,0.00256
0:8:43,1/1/2000,SAT,92.10,21.60,22.22,227.55,239.81,0.00268
0:8:43,1/1/2000,SAT,92.10,21.60,22.22,227.67,239.79,0.00322
0:8:43,1/1/2000,SAT,92.10,21.60,22.22,227.69,239.78,0.00334
0:8:44,1/1/2000,SAT,92.10,21.60,22.22,227.79,239.87,0.00369
0:8:44,1/1/2000,SAT,92.40,21.60,22.23,227.95,239.88,0.00437
0:8:44,1/1/2000,SAT,92.40,21.60,22.23,227.95,239.82,0.00444
0:8:44,1/1/2000,SAT,92.40,21.60,22.23,227.93,239.94,0.00422
0:8:45,1/1/2000,SAT,92.40,21.60,22.23,228.01,239.96,0.00458
0:8:45,1/1/2000,SAT,92.40,21.60,22.23,227.91,239.94,0.00414
0:8:45,1/1/2000,SAT,92.40,21.60,22.23,227.88,239.88,0.00407
0:8:45,1/1/2000,SAT,92.40,21.60,22.23,227.77,239.95,0.00349
0:8:46,1/1/2000,SAT,92.40,21.60,22.23,227.68,239.85,0.00320
0:8:46,1/1/2000,SAT,92.40,21.60,22.23,227.74,239.82,0.00350
0:8:46,1/1/2000,SAT,92.40,21.60,22.23,227.65,239.79,0.00311
0:8:46,1/1/2000,SAT,92.40,21.60,22.23,227.54,239.77,0.00265
0:8:47,1/1/2000,SAT,92.40,21.60,22.23,227.58,239.87,0.00274
0:8:47,1/1/2000,SAT,92.40,21.60,22.23,227.79,239.85,0.00367
0:8:47,1/1/2000,SAT,92.40,21.60,22.23,227.70,239.82,0.00330
0:8:47,1/1/2000,SAT,92.40,21.60,22.23,227.74,239.92,0.00339
0:8:48,1/1/2000,SAT,92.40,21.60,22.23,227.57,239.90,0.00265
0:8:48,1/1/2000,SAT,92.50,21.60,22.23,227.62,239.78,0.00299
0:8:48,1/1/2000,SAT,92.50,21.60,22.23,227.71,239.82,0.00335
0:8:48,1/1/2000,SAT,92.50,21.60,22.23,227.79,240.00,0.00353
0:8:49,1/1/2000,SAT,92.50,21.60,22.23,227.82,239.91,0.00378
0:8:49,1/1/2000,SAT,92.50,21.60,22.23,227.81,239.93,0.00371
0:8:49,1/1/2000,SAT,92.50,21.60,22.23,227.78,239.91,0.00361
0:8:49,1/1/2000,SAT,92.50,21.60,22.23,227.72,239.88,0.00336
0:8:50,1/1/2000,SAT,92.50,21.60,22.23,227.68,239.80,0.00325
0:8:50,1/1/2000,SAT,92.50,21.60,22.23,227.59,239.72,0.00292
0:8:50,1/1/2000,SAT,92.50,21.60,22.23,227.68,239.74,0.00332
0:8:51,1/1/2000,SAT,92.50,21.60,22.23,227.64,239.75,0.00311
0:8:51,1/1/2000,SAT,92.50,21.60,22.23,227.58,239.85,0.00274
0:8:51,1/1/2000,SAT,92.50,21.60,22.23,227.50,239.79,0.00245
0:8:51,1/1/2000,SAT,92.50,21.60,22.23,227.47,239.83,0.00228
0:8:51,1/1/2000,SAT,92.50,21.60,22.23,227.39,239.85,0.00191
0:8:52,1/1/2000,SAT,92.50,21.60,22.23,227.36,239.85,0.00176
0:8:52,1/1/2000,SAT,92.50,21.60,22.23,227.19,239.83,0.00101
0:8:52,1/1/2000,SAT,92.50,21.60,22.23,227.21,239.82,0.00111
0:8:52,1/1/2000,SAT,92.50,21.60,22.23,227.28,239.81,0.00144
0:8:53,1/1/2000,SAT,92.50,21.60,22.23,227.21,239.84,0.00109
0:8:53,1/1/2000,SAT,92.50,21.60,22.23,227.23,239.86,0.00120
0:8:53,1/1/2000,SAT,92.50,21.60,22.23,227.15,239.71,0.00095
0:8:53,1/1/2000,SAT,92.50,21.60,22.23,227.09,239.71,0.00070
0:8:54,1/1/2000,SAT,92.50,21.60,22.23,227.15,239.78,0.00092
0:8:54,1/1/2000,SAT,92.50,21.60,22.23,227.27,239.79,0.00145
0:8:54,1/1/2000,SAT,92.50,21.60,22.23,227.38,239.82,0.00187
0:8:54,1/1/2000,SAT,92.50,21.60,22.23,227.43,239.89,0.00205
0:8:55,1/1/2000,SAT,92.50,21.60,22.23,227.54,240.11,0.00230
0:8:55,1/1/2000,SAT,92.50,21.60,22.23,227.53,240.09,0.00230
0:8:55,1/1/2000,SAT,92.50,21.60,22.23,227.68,240.15,0.00288
0:8:55,1/1/2000,SAT,92.50,21.60,22.23,227.60,240.11,0.00260
0:8:56,1/1/2000,SAT,92.50,21.60,22.23,227.77,240.16,0.00329
0:8:56,1/1/2000,SAT,92.30,21.60,22.23,227.79,240.05,0.00348
0:8:56,1/1/2000,SAT,92.30,21.60,22.23,227.79,239.95,0.00358
0:8:56,1/1/2000,SAT,92.30,21.60,22.23,227.81,239.99,0.00363
0:8:57,1/1/2000,SAT,92.30,21.60,22.23,227.72,239.91,0.00330
0:8:57,1/1/2000,SAT,92.30,21.60,22.23,227.81,239.98,0.00365
0:8:57,1/1/2000,SAT,92.30,21.60,22.23,227.78,239.86,0.00365
0:8:57,1/1/2000,SAT,92.30,21.60,22.23,227.74,239.85,0.00346
0:8:58,1/1/2000,SAT,92.30,21.60,22.23,227.70,239.81,0.00333
0:8:58,1/1/2000,SAT,92.30,21.60,22.23,227.72,239.80,0.00341
0:8:58,1/1/2000,SAT,92.30,21.60,22.23,227.67,239.84,0.00319
0:8:58,1/1/2000,SAT,92.30,21.60,22.23,227.67,239.85,0.00316
0:8:59,1/1/2000,SAT,92.30,21.60,22.23,227.62,239.85,0.00292
0:8:59,1/1/2000,SAT,92.30,21.60,22.23,227.52,239.80,0.00256
0:8:59,1/1/2000,SAT,92.30,21.60,22.23,227.60,239.83,0.00287
0:8:59,1/1/2000,SAT,92.30,21.60,22.23,227.49,239.72,0.00251
0:9:0,1/1/2000,SAT,92.30,21.60,22.23,227.48,239.66,0.00250
0:9:0,1/1/2000,SAT,92.50,21.60,22.23,227.46,239.65,0.00244
0:9:0,1/1/2000,SAT,92.50,21.60,22.23,227.50,239.55,0.00273
0:9:0,1/1/2000,SAT,92.50,21.60,22.23,227.53,239.57,0.00283
0:9:1,1/1/2000,SAT,92.50,21.60,22.23,227.46,239.51,0.00258
0:9:1,1/1/2000,SAT,92.50,21.60,22.23,227.51,239.57,0.00273
0:9:1,1/1/2000,SAT,92.50,21.60,22.23,227.51,239.58,0.00271
0:9:1,1/1/2000,SAT,92.50,21.60,22.23,227.45,239.49,0.00254
0:9:2,1/1/2000,SAT,92.50,21.60,22.23,227.45,239.50,0.00254
0:9:2,1/1/2000,SAT,92.50,21.60,22.23,227.45,239.48,0.00255
0:9:2,1/1/2000,SAT,92.50,21.60,22.23,227.57,239.59,0.00300
0:9:2,1/1/2000,SAT,92.50,21.60,22.23,227.50,239.67,0.00258
0:9:3,1/1/2000,SAT,92.50,21.60,22.23,227.30,239.75,0.00161
0:9:3,1/1/2000,SAT,92.50,21.60,22.23,227.35,239.82,0.00175
0:9:3,1/1/2000,SAT,92.50,21.60,22.23,227.43,239.93,0.00200
0:9:3,1/1/2000,SAT,92.50,21.60,22.23,227.50,240.02,0.00222
0:9:4,1/1/2000,SAT,92.50,21.60,22.23,227.45,240.01,0.00200
0:9:4,1/1/2000,SAT,92.50,21.60,22.23,227.52,240.12,0.00223
0:9:4,1/1/2000,SAT,92.50,21.60,22.23,227.36,240.07,0.00153
0:9:4,1/1/2000,SAT,92.50,21.60,22.23,227.33,240.06,0.00144
0:9:5,1/1/2000,SAT,92.50,21.60,22.23,227.19,240.00,0.00084
0:9:5,1/1/2000,SAT,92.50,21.60,22.23,227.36,239.99,0.00162
0:9:5,1/1/2000,SAT,92.50,21.60,22.23,227.47,239.94,0.00216
0:9:5,1/1/2000,SAT,92.50,21.60,22.23,227.51,239.86,0.00245
0:9:6,1/1/2000,SAT,92.50,21.60,22.23,227.49,239.79,0.00243
0:9:6,1/1/2000,SAT,92.50,21.60,22.23,227.45,239.72,0.00228
0:9:6,1/1/2000,SAT,92.50,21.60,22.23,227.56,239.75,0.00277
0:9:6,1/1/2000,SAT,92.50,21.60,22.23,227.67,239.75,0.00325
0:9:7,1/1/2000,SAT,92.50,21.60,22.23,227.83,239.86,0.00386
0:9:7,1/1/2000,SAT,92.50,21.60,22.23,227.93,239.95,0.00422
0:9:7,1/1/2000,SAT,92.50,21.60,22.23,228.09,239.95,0.00494
0:9:7,1/1/2000,SAT,92.50,21.60,22.23,228.08,239.87,0.00497
0:9:8,1/1/2000,SAT,92.50,21.60,22.23,228.02,239.77,0.00479
0:9:8,1/1/2000,SAT,92.60,21.60,22.23,227.92,239.80,0.00434
0:9:8,1/1/2000,SAT,92.60,21.60,22.23,227.88,239.77,0.00417
0:9:8,1/1/2000,SAT,92.60,21.60,22.23,227.88,239.72,0.00425
0:9:9,1/1/2000,SAT,92.60,21.60,22.23,227.83,239.71,0.00404
0:9:9,1/1/2000,SAT,92.60,21.60,22.23,227.80,239.76,0.00384
0:9:9,1/1/2000,SAT,92.60,21.60,22.23,227.82,239.72,0.00397
0:9:9,1/1/2000,SAT,92.60,21.60,22.23,227.87,239.79,0.00412
0:9:10,1/1/2000,SAT,92.60,21.60,22.23,227.84,239.89,0.00389
0:9:10,1/1/2000,SAT,92.60,21.60,22.23,227.73,239.90,0.00339
0:9:10,1/1/2000,SAT,92.60,21.60,22.23,227.87,240.04,0.00387
0:9:10,1/1/2000,SAT,92.60,21.60,22.23,227.85,240.01,0.00381
0:9:11,1/1/2000,SAT,92.60,21.60,22.23,227.92,240.06,0.00406
0:9:11,1/1/2000,SAT,92.60,21.60,22.23,227.92,240.06,0.00406
0:9:11,1/1/2000,SAT,92.60,21.60,22.23,227.89,240.03,0.00395
0:9:11,1/1/2000,SAT,92.60,21.60,22.23,227.86,240.01,0.00383
0:9:12,1/1/2000,SAT,92.60,21.60,22.23,227.82,240.00,0.00367
0:9:12,1/1/2000,SAT,92.70,21.60,22.24,227.84,239.91,0.00385
0:9:12,1/1/2000,SAT,92.70,21.60,22.24,227.67,239.73,0.00329
0:9:12,1/1/2000,SAT,92.70,21.60,22.24,227.72,239.75,0.00349
0:9:13,1/1/2000,SAT,92.70,21.60,22.24,227.62,239.68,0.00310
0:9:13,1/1/2000,SAT,92.70,21.60,22.24,227.70,239.66,0.00351
0:9:13,1/1/2000,SAT,92.70,21.60,22.24,227.71,239.67,0.00351
0:9:13,1/1/2000,SAT,92.70,21.60,22.24,227.80,239.70,0.00389
0:9:14,1/1/2000,SAT,92.70,21.60,22.24,227.82,239.70,0.00396
0:9:14,1/1/2000,SAT,92.70,21.60,22.24,227.85,239.70,0.00415
0:9:14,1/1/2000,SAT,92.70,21.60,22.24,227.87,239.69,0.00420
0:9:14,1/1/2000,SAT,92.70,21.60,22.24,227.89,239.76,0.00423
0:9:15,1/1/2000,SAT,92.70,21.60,22.24,227.85,239.81,0.00401
0:9:15,1/1/2000,SAT,92.70,21.60,22.24,227.91,239.85,0.00424
0:9:15,1/1/2000,SAT,92.70,21.60,22.24,228.03,239.90,0.00474
0:9:15,1/1/2000,SAT,92.70,21.60,22.24,228.03,240.05,0.00456
0:9:16,1/1/2000,SAT,92.70,21.60,22.24,228.11,240.08,0.00488
0:9:16,1/1/2000,SAT,92.70,21.60,22.24,227.98,240.04,0.00436
0:9:16,1/1/2000,SAT,92.70,21.60,22.24,228.11,240.20,0.00479
0:9:16,1/1/2000,SAT,92.70,21.60,22.24,228.08,240.16,0.00469
0:9:17,1/1/2000,SAT,92.70,21.60,22.24,228.04,240.15,0.00453
0:9:17,1/1/2000,SAT,92.70,21.60,22.24,227.90,240.04,0.00401
0:9:17,1/1/2000,SAT,92.70,21.60,22.24,227.96,240.09,0.00419
0:9:17,1/1/2000,SAT,92.70,21.60,22.24,227.88,240.07,0.00389
0:9:18,1/1/2000,SAT,92.70,21.60,22.24,227.77,239.99,0.00349
0:9:18,1/1/2000,SAT,92.70,21.60,22.24,227.69,239.86,0.00325
0:9:18,1/1/2000,SAT,92.70,21.60,22.24,227.57,239.76,0.00281
0:9:18,1/1/2000,SAT,92.70,21.60,22.24,227.59,239.81,0.00285
0:9:19,1/1/2000,SAT,92.70,21.60,22.24,227.61,239.72,0.00303
0:9:19,1/1/2000,SAT,92.70,21.60,22.24,227.57,239.71,0.00288
0:9:19,1/1/2000,SAT,92.70,21.60,22.24,227.72,239.75,0.00349
0:9:19,1/1/2000,SAT,92.70,21.60,22.24,227.83,239.77,0.00396
0:9:20,1/1/2000,SAT,92.70,21.60,22.24,227.87,239.77,0.00412
0:9:20,1/1/2000,SAT,92.70,21.60,22.24,227.93,239.90,0.00430
0:9:20,1/1/2000,SAT,92.70,21.60,22.24,227.94,239.98,0.00425
0:9:20,1/1/2000,SAT,92.70,21.60,22.24,227.97,239.99,0.00434
0:9:21,1/1/2000,SAT,92.70,21.60,22.24,227.94,239.90,0.00430
0:9:21,1/1/2000,SAT,92.70,21.60,22.24,227.94,239.93,0.00428
0:9:21,1/1/2000,SAT,92.70,21.60,22.24,227.79,240.02,0.00353
0:9:21,1/1/2000,SAT,92.70,21.60,22.24,227.67,239.99,0.00301
0:9:22,1/1/2000,SAT,92.70,21.60,22.24,227.62,240.08,0.00270
0:9:22,1/1/2000,SAT,92.70,21.60,22.24,227.56,240.13,0.00240
0:9:22,1/1/2000,SAT,92.70,21.60,22.24,227.51,240.14,0.00215
0:9:22,1/1/2000,SAT,92.70,21.60,22.24,227.35,240.09,0.00146
0:9:23,1/1/2000,SAT,92.70,21.60,22.24,227.28,240.02,0.00124
0:9:23,1/1/2000,SAT,92.70,21.60,22.24,227.40,240.10,0.00169
0:9:23,1/1/2000,SAT,92.70,21.60,22.24,227.37,240.29,0.00135
0:9:23,1/1/2000,SAT,92.70,21.60,22.24,227.34,240.22,0.00130
0:9:24,1/1/2000,SAT,92.70,21.60,22.24,227.40,240.21,0.00160
0:9:24,1/1/2000,SAT,92.80,21.60,22.24,227.41,240.20,0.00164
0:9:24,1/1/2000,SAT,92.80,21.60,22.24,227.26,240.07,0.00109
0:9:24,1/1/2000,SAT,92.80,21.60,22.24,227.34,240.11,0.00142
0:9:25,1/1/2000,SAT,92.80,21.60,22.24,227.47,240.19,0.00190
0:9:25,1/1/2000,SAT,92.80,21.60,22.24,227.59,240.19,0.00247
0:9:25,1/1/2000,SAT,92.80,21.60,22.24,227.71,240.28,0.00290
0:9:25,1/1/2000,SAT,92.80,21.60,22.24,227.56,240.21,0.00231
0:9:26,1/1/2000,SAT,92.80,21.60,22.24,227.66,240.19,0.00275
0:9:26,1/1/2000,SAT,92.80,21.60,22.24,227.60,240.20,0.00247
0:9:26,1/1/2000,SAT,92.80,21.60,22.24,227.54,240.15,0.00226
0:9:26,1/1/2000,SAT,92.80,21.60,22.24,227.71,240.30,0.00288
0:9:27,1/1/2000,SAT,92.80,21.60,22.24,227.77,240.37,0.00308
0:9:27,1/1/2000,SAT,92.80,21.60,22.24,227.68,240.28,0.00277
0:9:27,1/1/2000,SAT,92.80,21.60,22.24,227.66,240.23,0.00270
0:9:27,1/1/2000,SAT,92.80,21.60,22.24,227.66,240.19,0.00276
0:9:28,1/1/2000,SAT,92.80,21.60,22.24,227.59,240.11,0.00252
0:9:28,1/1/2000,SAT,92.80,21.60,22.24,227.57,240.15,0.00241
0:9:28,1/1/2000,SAT,92.80,21.60,22.24,227.64,240.23,0.00265
0:9:28,1/1/2000,SAT,92.80,21.60,22.24,227.69,240.28,0.00282
0:9:29,1/1/2000,SAT,92.80,21.60,22.24,227.74,240.20,0.00311
0:9:29,1/1/2000,SAT,92.80,21.60,22.24,227.62,240.08,0.00270
0:9:29,1/1/2000,SAT,92.80,21.60,22.24,227.76,240.21,0.00320
0:9:29,1/1/2000,SAT,92.80,21.60,22.24,227.64,240.22,0.00266
0:9:30,1/1/2000,SAT,92.80,21.60,22.24,227.51,240.16,0.00212
0:9:30,1/1/2000,SAT,92.80,21.60,22.24,227.46,240.10,0.00198
0:9:30,1/1/2000,SAT,92.80,21.60,22.24,227.53,240.13,0.00225
0:9:30,1/1/2000,SAT,92.80,21.60,22.24,227.58,240.13,0.00248
0:9:31,1/1/2000,SAT,92.80,21.60,22.24,227.50,239.98,0.00225
0:9:31,1/1/2000,SAT,92.80,21.60,22.24,227.48,239.92,0.00222
0:9:31,1/1/2000,SAT,92.80,21.60,22.24,227.51,240.05,0.00225
0:9:31,1/1/2000,SAT,92.80,21.60,22.24,227.48,240.02,0.00214
0:9:32,1/1/2000,SAT,92.80,21.60,22.24,227.27,239.77,0.00147
0:9:32,1/1/2000,SAT,92.80,21.60,22.24,227.39,239.83,0.00193
0:9:32,1/1/2000,SAT,92.80,21.60,22.24,227.40,239.76,0.00206
0:9:32,1/1/2000,SAT,92.80,21.60,22.24,227.44,239.83,0.00214
0:9:33,1/1/2000,SAT,92.80,21.60,22.24,227.40,239.89,0.00192
0:9:33,1/1/2000,SAT,92.80,21.60,22.24,227.43,239.83,0.00209
0:9:33,1/1/2000,SAT,92.80,21.60,22.24,227.35,239.87,0.00170
0:9:33,1/1/2000,SAT,92.80,21.60,22.24,227.53,240.04,0.00235
0:9:34,1/1/2000,SAT,92.80,21.60,22.24,227.51,240.01,0.00230
0:9:34,1/1/2000,SAT,92.80,21.60,22.24,227.70,240.07,0.00308
0:9:34,1/1/2000,SAT,92.80,21.60,22.24,227.88,240.19,0.00373
0:9:34,1/1/2000,SAT,92.80,21.60,22.24,227.96,240.18,0.00411
0:9:35,1/1/2000,SAT,92.80,21.60,22.24,228.10,240.27,0.00463
0:9:35,1/1/2000,SAT,92.80,21.60,22.24,228.11,240.34,0.00461
0:9:35,1/1/2000,SAT,92.80,21.60,22.24,228.06,240.21,0.00456
0:9:35,1/1/2000,SAT,92.80,21.60,22.24,228.00,240.22,0.00428
0:9:36,1/1/2000,SAT,92.80,21.60,22.24,228.00,240.15,0.00432
0:9:36,1/1/2000,SAT,92.70,21.60,22.24,227.80,239.92,0.00368
0:9:36,1/1/2000,SAT,92.70,21.60,22.24,227.71,239.85,0.00334
0:9:36,1/1/2000,SAT,92.70,21.60,22.24,227.60,239.81,0.00287
0:9:37,1/1/2000,SAT,92.70,21.60,22.24,227.49,239.71,0.00251
